Lara  	Agua Salada  	3050
Lara 	Aguada Grande 	3031
Lara 	Aregue 	3052
Lara 	Arenales 	3050
Lara 	Atarigua 	3050
Lara 	Baragua 	3034
Lara 	Barbacoa 	3050
Lara 	Barquisimeto 	3001
Lara 	Basarida 	3001
Lara 	Bobare 	3004
Lara 	Bocare 	3050
Lara 	Buena Vista 	3001
Lara 	Burere 	3050
Lara 	Cabudare 	3023
Lara 	Cariragua 	3051
Lara 	Carora 	3050
Lara 	Casa de Agua 	3001
Lara 	Cubiro 	3063
Lara 	Duaca 	3025
Lara 	El Empedrado 	3060
Lara 	El Porvenir 	3033
Lara 	Guadalupe 	3050
Lara 	Guárico 	3057
Lara 	Humocaro Alto 	3058
Lara 	Humocaro Bajo 	3058
Lara 	La Miel 	3015
Lara 	La Pastora 	3050
Lara 	La Vega 	3033
Lara 	Las Casitas 	3001
Lara 	Las Guabinas 	3033
Lara 	Los Rastrojos 	3023
Lara 	Los Yabos 	3050
Lara 	Matatere 	3004
Lara 	Moran 	3001
Lara 	Moroturo 	3001
Lara 	Moyetones 	3033
Lara 	Palmarito 	3050
Lara 	Pie de Cuesta 	3060
Lara 	Puricaure 	3050
Lara 	Quibor 	3061
Lara 	Río Claro 	3009
Lara 	Río Tocuyo 	3054
Lara 	San Francisco 	3055
Lara 	San Miguel 	3016
Lara 	San Pablo de Lara 	3050
Lara 	San Pedro 	3056
Lara 	Sanare 	3028
Lara 	Sarare 	3015
Lara 	Siquisique 	3032
Lara 	Urucure 	3033
Lara 	Villa Nueva 	3059
Lara 	Guayabones 	5101
Lara 	Quebrada Arriba 	3101
Lara 	Otras Poblaciones 	3001
