Monagas  	Aguasay  	6201
Monagas 	Alto Guri 	6201
Monagas 	Altos de los Godos 	6201
Monagas 	Andrés Eloy Blanco 	6201
Monagas 	Aragua de Maturín 	6206
Monagas 	Areo 	6201
Monagas 	Azagua 	6201
Monagas 	Bajo Guarapiche 	6201
Monagas 	Barrancas 	6208
Monagas 	Brisas de Aribi 	6201
Monagas 	Cachipo 	6201
Monagas 	Caicara de Maturín 	6209
Monagas 	Campo Alegre 	6201
Monagas 	Carabobo 	6201
Monagas 	Caripe 	6210
Monagas 	Caripito 	6211
Monagas 	Caño Colorado 	6201
Monagas 	Chaguaramal 	6201
Monagas 	El Corozo 	6201
Monagas 	El Cortijo 	6201
Monagas 	El Furrial 	6201
Monagas 	El Junín 	6201
Monagas 	El Merey 	6201
Monagas 	El Paraíso 	6201
Monagas 	El Pelón 	6201
Monagas 	El Respiro 	6201
Monagas 	El Tejero 	6213
Monagas 	El Zamuro 	6201
Monagas 	El Zorro 	6201
Monagas 	Guanaguana 	6214
Monagas 	Guarito 	6201
Monagas 	Jusepín 	6204
Monagas 	La Candelaria 	6201
Monagas 	La Cruz de La Paloma 	6201
Monagas 	La Guanota 	6210
Monagas 	La Morrocoya 	6201
Monagas 	La Pica 	6201
Monagas 	La Plantación 	6201
Monagas 	La Poderosa 	6201
Monagas 	La Toscana 	6215
Monagas 	Las Alhuacas 	6201
Monagas 	Las Brisas 	6201
Monagas 	Las Cocuizas 	6201
Monagas 	Las Palmeras 	6201
Monagas 	Las Pinas 	6201
Monagas 	Libertador 	6201
Monagas 	Los Guaritos 	6201
Monagas 	Los Pinos 	6201
Monagas 	Manreza 	6201
Monagas 	Maturín 	6201
Monagas 	Miraflores 	6216
Monagas 	Morichal Largo 	6201
Monagas 	Puerto Amador 	6201
Monagas 	Punta Gorda 	6201
Monagas 	Quiriquire 	6218
Monagas 	San Antonio de Maturín 	6219
Monagas 	San Antonio de Tabasca 	6225
Monagas 	San Felix de Monagas 	6226
Monagas 	San Francisco de Maturín 	6219
Monagas 	San Luis 	6201
Monagas 	San Miguel 	6201
Monagas 	San Vicente 	6201
Monagas 	Santa Bárbara 	6221
Monagas 	Santa Elena 	6201
Monagas 	Sarabria 	6201
Monagas 	Temblador 	6223
Monagas 	Teresen 	6224
Monagas 	Tirado 	6201
Monagas 	Viento Colao 	6201
Monagas 	Viento Fresco 	6207
Monagas 	Vuelta Larga 	6201
Monagas 	Zona Industrial 	6201
Monagas 	Guarapiche 	6201
Monagas 	Otras Poblaciones 	6201
