Táchira  	Abejales  	5002
Táchira 	Aguas Calientes 	5048
Táchira 	Boca de Grita 	5020
Táchira 	Borota 	5033
Táchira 	Caño Macho 	5020
Táchira 	Colon 	5003
Táchira 	Coloncito 	5038
Táchira 	Cordero 	5012
Táchira 	Delicias 	5030
Táchira 	El Amparo 	5062
Táchira 	El Cantón 	5067
Táchira 	El Carmen (Aldea) 	5038
Táchira 	El Cobre 	5021
Táchira 	El Hato de La Virgen 	5010
Táchira 	El Nula 	5063
Táchira 	El Pinal 	5032
Táchira 	El Pino 	5007
Táchira 	El Potosí 	5020
Táchira 	El Teteo 	5032
Táchira 	Guasdualito 	5063
Táchira 	Independencia 	5009
Táchira 	La Concordia 	5001
Táchira 	La Florida 	5001
Táchira 	La Fría 	5020
Táchira 	La Fundación 	5001
Táchira 	La Grita 	5022
Táchira 	La Pedrera 	5002
Táchira 	La Revancha 	5017
Táchira 	La Rinconada 	5048
Táchira 	La Tendida 	5038
Táchira 	La Victoria (Apure) 	5063
Táchira 	Las Dantas 	5030
Táchira 	Libertad del Táchira 	5010
Táchira 	Llano Largo 	5022
Táchira 	Lobatera 	5036
Táchira 	Los Caneyes 	5017
Táchira 	Los Kioscos 	5001
Táchira 	Los Naranjos 	5032
Táchira 	Michelena 	5037
Táchira 	Morotuto 	5038
Táchira 	Nueva Arcadia 	5048
Táchira 	Orope 	5020
Táchira 	Palmarito 	5065
Táchira 	Palmira 	5015
Táchira 	Patiecito 	5015
Táchira 	Peribeca 	5009
Táchira 	Pregonero 	5058
Táchira 	Pueblo Encima 	5022
Táchira 	Pueblo Hondo 	5022
Táchira 	Pueblo Las Hernández 	5038
Táchira 	Pueblo Nuevo 	5001
Táchira 	Queniquea 	5001
Táchira 	Ramos 	5030
Táchira 	Rubio 	5030
Táchira 	Río Chiquito 	5030
Táchira 	Sabana Grande 	5022
Táchira 	San Antonio del Táchira 	5007
Táchira 	San Cristóbal 	5001
Táchira 	San Felix 	5003
Táchira 	San José de Bolívar 	5054
Táchira 	San Juan Bautista 	5001
Táchira 	San Pedro de Lirio 	5003
Táchira 	San Simón 	5038
Táchira 	Santa Ana 	5051
Táchira 	Santa María de Caparo (Mérida) 	5002
Táchira 	Seboruco 	5027
Táchira 	Táriba 	5017
Táchira 	Umuquena 	5038
Táchira 	Ureña 	5048
Táchira 	Villa Páez 	5030
Táchira 	Batatal 	5001
Táchira 	El Corozo 	5001
Táchira 	El Jordan 	5001
Táchira 	Helechales 	5001
Táchira 	Hernandez 	5001
Táchira 	San Felix De Urraca 	5001
Táchira 	San Joaquin De Navay 	5001
Táchira 	San Josecito 	5001
Táchira 	San Juan De Colon 	5001
Táchira 	San Rafael Del Piñal 	5032
Táchira 	Otras Poblaciones 	5001
